main_tweet,Ad Hominem,Appeal to Fear,Appeal to Ridicule,False Dilemma,Hasty Generalization,Loaded Language,None of the above
" [user25966]: @user @user @user most of us do not want an untested gmo dna altering vax. what we do want is an informed public with options.... we want ivermectin and hydroxychloroquine which is banned in white countries, it actually saves lives .. why r they targeting us. this isnt about covid. great reset 
 ",0,1,0,0,0,0,0
" [user25966]: @user @user theres no post covid. its not about covid. its about the great reset. most of us do not want an untested gmo dna altering vax. We want an informed public with options.... we want ivermectin and hydroxychloroquine which is banned in white countries, it actually saves lives .. 
 ",0,1,0,0,0,0,0
" [user25966]: @user @user ... @user most of us do not want an untested gmo dna altering vax. We want an informed public with options.... we want ivermectin and hydroxychloroquine which is banned in white countries, it actually saves lives .. why r they targeting us. this isnt about covid. its about the great reset 
 ",0,1,0,0,0,0,0
" [user82088]: The Biden-Harris administration will get COVID-19 under control by listening to the experts, implementing nationwide testing and tracing, and ensuring vaccines are safe and free for all. 
 ",0,0,0,0,0,0,1
" [user22702]: @user You mean the plan that's already in place? 
 ",0,0,1,0,0,0,0
" [user11178]: @user @user Testing isn't free. For everyone so idk what you're talking about but. When Biden is in office everything will be available to everyone not just a money making scheme by trump and his minions. Trump didn't tell us about this virus because he moving stocks around to benefit him 
 ",1,0,0,0,0,0,0
" [user130146]: @user @user @user By time Biden is in Office Moderna and Pfizer will have a vaccine out that will have at least helped some of these cases and they will be in process of getting the public vaccine and whose plan was this? Not Biden-Harris they will have not done anything for Covid bythey in office 
 ",0,0,0,0,0,0,1
" [user10059]: @user @user There are three critical important issues that @user must do to safeguard all Americans. 1) must demand today that Pfizer and Moderna mass produced the vaccines for Covid in The USA. 2) Every American must get at least one share of each company given tax money. TRUMP gave 
 ",0,0,0,0,0,0,1
" [user38412]: I believe that's already being done. Unless of course you don't recognize Pfizer, AstraZeneca, Eli-Lilly, Johnson and Johnson or Moderna as legitimate pharmaceutical manufacturers of COVID-19 vaccines. 
 ",0,0,0,0,0,0,1
" [user82066]: Kamala Harris- Wow. That is so sweet!! Unfortunately for you, Trump has already made good on his promise to deliver a COVID19 vaccine by the end of of the year. We now have two (2) COV19 vaccines - one from Pfizer, and the other from Moderna 
 ",0,0,0,0,0,0,1
" [user93002]: Um. That's what @user has already done. And now both Pfizer and Moderna have vaccines ready to go in less time than it took you to get out of the presidential race. 
 ",0,0,0,0,0,0,1
" [user135736]: There's two paths to take here: to plan and to plod, OR to sell you quick fixes that make me your God! That's MY way to lead you all out of this mess! If the bleach doesn't work, then the Kool-Aid is next! #BLEACH #DisinfectantDonnie @user #COVIDIOTS #coronavirus 
 ",0,0,1,1,0,1,0
" [user128886]: First Pfizer and now Moderna... Innovative research and development on Covid vaccines and medication offers hope for a better 2021. But let's not forget the broader picture: quality health systems and EU cooperation on crisis containment will still be needed later ! #EU4Health 
 ",0,0,0,0,0,0,1
" [user60284]: No, first was Sputnik V by Russia who would've sold the vaccine at cost. EU isn't for health it's for profits. 
 ",0,0,0,0,0,0,1
" [user74318]: This is why the EU/UK working together especially now is so so important and pivital to saving lives ! 
 ",0,0,0,0,0,0,1
" [user108103]: Still don't understand why we would not want to to part of this???? 
 ",0,0,0,0,0,0,1
" [user118358]: I dont understand why these pharmaceutical companies dont band together instead of competing to have the best one like its a fucking russia usa space race 
 ",0,0,0,0,0,1,0
" [user7152]: Actually first there was Sputnik, but logic and facts are not something anyone would expect from the likes of verhofstadtdtdtdt😚 Oh and as for that ""EU cooperation"" 
 ",1,0,1,0,0,0,0
" [user129257]: Doctors break their gag order and declare the cure for COVID19. #hHydroxychloroquine & #Azithromycin & #Zinc 
 ",0,0,0,0,0,0,1
" [user123320]: Just finished a great meeting with Vice President Mike Pence and his Chief of Staff. We are doing everything to restore the power of medicine back to doctors. Doctors everywhere should be able to prescribe Hydroxychloroquine without repercussions or obstruction. 
 ",0,0,0,1,0,0,0
" [user590]: @user They do. Some hospitals they work for give them the choices - zinc in combination with either azithromycin or doxycycline in a higher risk COVID-19 positive. We live in the Internet age. But do doctors advise pts on the risks? Not, from my exp. It is either MA or Pharmacist. 
 ",0,0,0,0,0,0,1
" [user135511]: @user Hydroxychloroquine doesn't work for SARS-CoV-2 No large randomized controlled trial has shown that it works. Two papers last week in Nature showed that HCQ is unlikely to act as an antiviral against SARS-CoV-2. The studies that have shown it ""works"" are small or observational. 
 ",0,0,0,0,0,0,1
" [user132816]: The same people who chanted #BlackLivesMatter are now questioning a black woman's medical credentials because she got her medical degree from Nigeria. Where did they get theirs? 
 ",1,0,0,0,1,0,0
" [user80485]: No, entire countries are saving thousands using Hydroxychloroquine zinc and Azithromycin. The results are pouring in but they are not reaching us because they are being censored. Please let me know if you see this. Anybody. 
 ",0,0,0,0,0,0,1
" [user135511]: @user With all due respect, there is no evidence HCQ is saving tens of thousands of lives in foreign countries. There could be other reasons the data looks like it does. That's why you need randomized controlled trials -- to weed out other information and just study the drug. 
 ",0,0,0,0,0,0,1
" [user80485]: If I get Covid, God forbid, I will take Hydroxychloroquine, zinc and Azithromycin because I am a senior and need to do what has helped so many others. But, I do respect your position. 
 ",0,0,0,0,0,0,1
" [user111027]: Updated numbers on Covid-19 vaccine Ph 3 trials: Pfizer - 30k enrolled this week (44k expected) Moderna - 23,497 enrolled as of Fri. (30k expected) AstraZeneca - 18k enrolled (47k expected from 4 trials - 3 trials paused) Sinopharm - 15k enrolled (21k expected from 2 trials) 
 ",0,0,0,0,0,0,1
" [user73968]: galaxy brain: stop the trials, pool the data, run the metastudy, approve a monovalent polycorporate vaccine 
 ",0,0,0,0,0,0,1
" [user102135]: Monday of developments: #UAE approves the #SinoPharm #COVID19 #vaccine for front-line workers via .@user .@user .@user .@user .@user .@user 
 ",0,0,0,0,0,0,1
" [user69378]: @user @user ... @user #SinoPharm has the LEAST number of participants enrolled if I remember correctly. 
 ",0,0,0,0,0,0,1
" [user69378]: @user @user ... @user Currently enrolled in trials. 
 ",0,0,0,0,0,0,1
" [user102135]: @user @user ... @user the news release says they are up to 31K 
 ",0,0,0,0,0,0,1
" [user69378]: @user @user ... @user That is surprising. @user can you share your resources for this sent out a few hours ago? 
 ",0,0,0,0,0,0,1
" [user125807]: Many thanks to all the participants 
 ",0,0,0,0,0,0,1
" [user49736]: Beijing reported its second consecutive day of record new numbers of COVID-19 cases, adding urgency to efforts to rein in a sudden resurgence of the coronavirus in the Chinese capital 
 ",0,0,0,0,0,0,1
" [user5005]: @user This is not sudden outbreak for sure. How long are they going to deny the existence of Chinese Virus in China? 
 ",0,0,0,0,0,1,0
" [user5716]: @user @user It's not a Chinese virus... Its a virus... The whole world has it but Americans have one third of the total cases... 
 ",0,0,0,0,0,0,1
" [user5005]: @user @user So you do believe Chinese data, seriously they have fudged the data to look all clean and strong. COVID 19 is a Chinese Virus much like Ebola or a Spanish Flu. 
 ",0,0,0,0,0,1,0
" [user5716]: @user @user Ebola started in Africa..... The Spanish flu started in America.... So was the swine flu...... Come back when you know what you are talking about... 
 ",0,0,0,0,0,0,1
" [user5005]: @user @user Yes Ebola river is in Africa and your point was? Spanish Flu got its name due to fake stories, China did the same with Chinese Virus by naming it COVID 19 and used fake stories of US military. I know my Chinese, do you? 
 ",0,0,0,0,0,0,1
" [user5716]: @user @user You are completely stupid dude...COVID is the term for coronavirus types of viruses and 19 is the year it was discovered.... The Chinese didn't name it.... Science did... Now go have a drink of bleach and stop saying nonsense... 
 ",1,0,0,0,0,0,0
" [user9339]: Huge crowd of people enjoying themselves at the India Vs England cricket match. I feel like I'm living in an alternate reality 🤔 
 ",0,0,0,0,0,0,1
" [user9339]: What the hell is going on in the UK? Why are we being held prisoner in our own homes for months on end? Yet in India a third World country their citizens are allowed to enjoy themselves and live a normal life. Sick of this shit now 
 ",0,0,0,0,0,1,0
" [user97770]: @user @user India gives Vitamins, including D, HCQ and Ivermectin. 
 ",0,0,0,1,0,0,0
" [user41391]: @user @user I do believe India use the treatments widely reported as effective against Covid such as ivermectin. @user doesn't have that in his grand plan though! 
 ",0,0,0,0,0,0,1
" [user75372]: @user India are using ivermectin to treat and prevent covid 
 ",0,0,0,1,0,0,0
" [user7194]: Use these meds, not VAXES to treat Covid. The vent is a sure killer. See JAMA ""vent studies."" No excuse for not researching. Retired nurse here. 
 ",0,0,0,1,0,1,0
" [user65488]: Other countries are doing way more for early treatment of COVID than we are. Why have our agencies, our media, Democrats, turned a blind eye to potential lifesaving treatments? 
 ",0,0,0,0,0,0,1
" [user56866]: Censorship of early outpatient Covid-19 treatment medications and doctors 
 ",0,0,0,0,0,0,1
" [user29234]: Especially the use of Ivermectin!!! 
 ",0,0,0,0,0,0,1
" [user39293]: #Ivermectin #Hydroxychloroquine #VitaminsACDplusZinc and many more. Early treatment and skip the #Frankenvax #FullInformedConsent #NeuremburgCode #MyBodyMyChoice 
 ",0,0,0,1,0,0,0
" [user56866]: Early Outpatient Treatment: An Essential Part of a Covid-19 Solution, Part II December 8, 2020 Including Dr Kory's statement Dr Pierre Kory @user @user 
 ",0,0,0,0,0,0,1
" [user38949]: Valid questions @user Please request Ivermectin, per your video shared earlier, be added to Operation Warp Speed by our Beloved President @user @user ... @user who have already saved so many lives with Operation Warp Speed. @user is failing citizens 
 ",0,0,0,0,0,0,1
" [user85697]: This is valid information about #Ivermectin treatment tweeted by a US Senator - it doesn't get much more credible than that !! Pls RT so others can watch & use the hashtag too tx 
 ",0,0,0,0,0,0,1
" [user95101]: Italy's sewage water shows SARS-CoV-2 present prior to reported outbreak in Wuhan #Coronavirus #Pandemic #PublicHealth #Virus #CoronavirusDisease #COVID19 #SARSCoV2 #Lombardy #Italy #Wuhan #Sewage 
 ",0,0,0,0,0,0,1
" [user56505]: Women for Trump board member Becki Falwell & her hubby @user (who blocked me for posting about this stuff) hid their relationship with Giancarlo Granda, a former pool boy because it went against their Liberty University code. Big secret: exposed. 
 ",0,0,0,0,0,0,1
" [user95204]: This summer, USDA scientists pieced together the first complete reference genome for the Asian giant hornet. In my latest for @user , I looked at how genetic tools are helping the hunt for the invasive insect: 
 ",0,0,0,0,0,0,1
